Array.ORF;rep1;rep2;FY5;log.mean.mol;log.median.mol;Pramila.Hits;Spellman.Hits;Orlando.Hits;Granovskaia.Hits;Kelliher.Hits
YNL300W;-0.01219;0.04519;7.5383563129;8.93407989913874;8.81535655510834;1;1;0;1;1
YNL301C;0.0636;-0.01777;14.0708703489;10.80832286793;10.4742339404354;0;0;0;0;1
YNL304W;-0.15325;-0.16364;7.5202888793;7.23250251816651;7.12491650445743;1;1;1;1;1
YNL307C;0.04374;0.04833;12.023532686;9.3271642180193;9.04631927494036;0;0;1;0;0
YNL309W;-0.00103;0.0478;8.5349739;7.67332380218373;7.32301608837949;1;1;1;1;1
YNL320W;-0.04134;-0.06165;8.9694866518;7.48139911688114;7.48397934956804;0;0;0;0;1
YNL321W;0.03109;0.00148;9.4750073108;7.25206444311005;7.20601287591125;0;0;0;0;1
YNL325C;-0.00455;0.00397;7.0500292293;6.12568595556397;5.85719820039952;0;0;1;0;0
YNL326C;-0.01057;-0.06;7.6539475845;7.4427557606543;7.43871785462021;1;1;1;0;0
YNL327W;0.00219;-0.05677;11.0158283843;8.37532083892053;8.47698601092827;1;1;1;1;0
YNL328C;-0.12565;0.01893;6.157598954;7.0533902516137;6.68697602701357;0;1;1;1;0
YNL329C;-0.07516;0.08377;8.7195641245;7.35702821041346;7.3736926843515;0;0;0;1;0
YNL331C;0.00544;-0.03165;7.9212929766;8.16161573392276;8.16161573392276;0;0;1;0;1
YNL333W;0.04176;-0.03631;8.8801667207;7.4969260464769;6.42936834469602;1;0;0;0;1
YNL334C;0.04119;-0.00881;8.328702413;7.26997357121573;7.09596832918724;1;0;0;0;1
YNL335W;0.01722;-0.01625;6.4163090624;;;1;0;0;0;0
YNL339C;-0.01342;-0.0026;12.0199585848;7.22251715438421;7.03596921731895;1;1;0;0;0
YNR001C;0.00175;-0.03999;11.9471386979;9.52096956552508;9.3917889332606;1;0;0;0;1
YNR002C;0.00981;0.02616;6.8928418646;;;1;0;0;0;0
YNR004W;0.0024;0.07308;6.1322267855;7.29895276426246;7.4500795698075;0;0;0;1;1
YNR007C;0.01099;0.07639;8.2336595368;7.8736165159014;7.67329248301355;0;0;1;0;0
YNR008W;-0.03369;-0.02902;8.3145117183;7.80948112072792;7.6113849526441;0;0;1;0;0
YNR009W;0.06134;0.0613;8.0030532367;7.14704397361658;6.84147163588243;1;1;1;1;1
YNR018W;-0.0442;-0.00881;12.0566006268;8.47641498345821;8.14443146956521;1;0;0;0;0
YNR019W;-0.00371;0.04725;7.41903292;7.99742029811416;8.01557385821988;0;0;1;0;0
YNR023W;0.72215;0.73396;6.6624619998;8.23563861923548;8.02419429124256;0;0;0;0;1
YNR028W;0.01998;0.01899;8.9708794676;7.93581360805275;7.6583163165259;1;0;0;0;0
YNR033W;-0.08715;-0.1218;9.2518399814;7.88227034079997;7.86183940936894;0;0;0;0;1
YNR034W;-0.02994;0.04899;7.7305466345;8.71491061609464;8.50605687789031;0;0;1;0;0
YNR041C;-0.01933;-0.0033;10.3207066638;7.01035868128717;6.80306230042236;0;0;0;0;1
YNR044W;0.03485;0.10053;9.0092361354;8.04590581691106;7.85447927096959;1;1;1;0;0
YNR050C;0.02424;-0.0798;11.4153571595;10.8051198270517;10.0781792405695;1;1;1;0;0
YNR055C;-0.0157;-0.03316;9.9489373126;7.0307900160943;6.96790920180188;0;0;0;0;1
YNR060W;-0.04678;-0.02065;6.4731162678;7.03962274758117;7.03962274758117;0;0;1;0;0
YNR061C;0.05116;0.07481;9.9992481791;6.72528267832581;6.65040493950678;0;0;0;0;1
YNR066C;0.09662;0.00824;6.108396248;6.80260743972587;6.96162173742208;1;1;0;0;0
YNR067C;-0.00658;-0.00541;10.2832979958;8.16113515548327;8.02473989566409;1;1;1;1;0
YNR074C;-0.09557;0.04775;8.4912573987;7.82917775732194;7.35244110024358;0;0;1;0;1
YNR075W;-0.03302;0.06124;6.3206660444;7.26785395965394;7.31315777659195;0;0;1;0;0
YOL003C;0.03173;0.05278;10.2270478783;7.30236667675644;7.29184412367444;0;0;0;0;1
YOL006C;-0.30983;-0.20819;8.4700512623;8.51961974090147;8.32606389761047;1;0;1;1;1
YOL007C;0.05919;0.00871;8.3905644695;7.76195749960628;7.68411552613369;1;1;1;1;1
YOL008W;0.03032;-0.02573;7.5164247532;6.87263297456467;6.68534167159117;0;0;0;0;1
YOL012C;0.07299;0.11986;10.9295374265;9.13840468920733;9.2014747464971;1;1;1;1;1
YOL013C;-0.4949;-0.46625;9.4638618369;7.26876548584664;7.32579918911143;0;0;0;0;1
YOL014W;-0.02187;0.02441;6.5566368596;;;1;1;1;1;0
YOL015W;-0.01936;0.00755;6.4535042814;7.05306970127829;7.05306970127829;1;0;0;0;0
YOL016C;-0.00047;-0.07601;8.1398925344;8.75221445943113;8.80875346869175;1;1;1;0;0
YOL017W;-0.04722;-0.03414;7.6879541246;6.74985227454666;6.65387130989972;1;1;1;1;1
YOL019W;0.06496;0.03159;9.9254388793;7.76933539064324;7.63702307163881;1;1;0;1;1
YOL023W;0.0583;0.03402;7.0622997069;7.61833045595697;7.24630836389511;0;0;0;0;1
YOL024W;-0.04394;0.03865;6.6409686641;;;0;0;0;0;1
YOL030W;-0.0274;-0.06989;11.3180530902;8.80732430376062;8.76353506094594;1;1;1;0;1
YOL032W;-0.79933;-0.83854;9.1784337631;8.43075644461953;7.98645380683312;0;0;1;0;0
YOL033W;0.04008;0.03419;8.5298798879;7.28305898767479;7.28436382264789;0;0;1;0;1
YOL042W;0.00528;-0.07529;8.4638147409;7.69135523444077;7.49764480794802;0;0;0;0;1
YOL043C;-0.03846;-0.05116;8.7397215118;4.49758968793625;4.49758968793625;0;0;0;0;1
YOL048C;0.01251;-0.06927;8.7118493039;7.68023922489193;7.4940768893926;0;0;1;0;0
YOL055C;-0.03603;-0.00601;7.9644050233;8.50739791183989;8.21829517331226;0;0;0;0;1
YOL058W;-0.02116;0.01021;12.9043862418;11.1843720776894;10.0727929027954;0;1;1;0;0
YOL059W;0.03643;0.00408;7.7865345205;9.70102720132312;9.65175685651308;0;0;1;0;0
YOL060C;0.05593;-0.02236;7.7675005777;8.08003729445505;8.11375854805512;0;0;1;0;0
YOL064C;0.54669;0.48504;11.7372650462;9.41384367348252;9.20771843002433;1;0;0;0;0
YOL065C;-0.18572;-0.13813;9.5650987616;7.20554975785588;7.25972917706105;0;0;0;0;1
YOL070C;-0.21093;-0.19603;9.5946749634;8.09762499134063;8.03611973590548;1;1;1;1;1
YOL071W;0.13165;0.09448;7.6775486927;8.16960703674729;8.15784921543959;1;0;0;0;0
YOL076W;0.06325;0.03278;7.7996464196;8.69709973460036;8.64693060249189;0;0;0;0;1
YOL081W;-0.02066;0.04018;9.7434328457;7.56450180595016;7.33765665822809;1;0;0;0;0
YOL088C;-0.03125;-0.02933;7.8869735912;8.42279293586058;8.58923072566028;1;1;1;0;0
YOL090W;0.04373;0.02001;8.864155939;8.15096801478097;8.06812581397039;1;1;1;1;1
YOL091W;0.03438;0.01732;5.8818244396;;;1;0;0;0;1
YOL093W;-0.01917;-0.01269;9.7046370835;8.04540433283798;7.98664185548279;0;0;1;0;0
YOL096C;0.06775;0.02484;9.6730333911;7.01907385728878;7.14232261765286;0;0;1;0;0
YOL101C;0.04883;0.01915;6.4447108974;7.53192960186005;7.53192960186005;0;1;1;1;0
YOL103W;-0.00783;0.03462;9.7591889864;7.23912592555857;7.40427845718878;0;0;0;0;1
YOL105C;0.03614;-0.00936;9.387739083;8.21549842423255;8.21549842423255;0;0;1;0;0
YOL108C;0.46181;0.41039;8.1217698691;7.28096332103684;6.8184531423191;0;0;1;0;0
YOL109W;0.02036;0.01983;8.0434580997;11.4487509769225;10.87696790957;1;0;0;0;0
YOL111C;0.03703;-0.00957;8.5801289939;9.48305682048813;9.24926943049675;0;0;0;0;1
YOL112W;-0.35578;-0.40377;8.6292144129;6.88867162073265;6.96463040704923;0;1;1;0;1
YOL113W;-0.09044;-0.03326;8.2658098242;7.52170107881833;6.64121951489115;1;0;1;0;1
YOL114C;0.05931;-0.00032;6.5434575271;6.42876092120699;6.42876092120699;0;1;0;0;0
YOL115W;0.04024;0.08223;9.1295917723;8.0666063936885;7.88569149078284;0;0;0;0;1
YOL119C;0.00731;0.04236;10.6786263314;7.56879883020913;5.7592528401965;1;1;0;0;0
YOL122C;0.02037;0.03709;8.3428708603;5.59764751276657;5.82300230983152;0;0;0;0;1
YOL124C;-0.24942;-0.2895;8.504234076;8.04716393032452;7.90007825231515;1;0;0;1;1
YOL132W;-0.00062;-0.03313;6.0237271304;;;0;1;0;0;0
YOL136C;-0.06027;-0.01807;8.6597937836;7.78735414495218;7.78735414495218;0;0;1;0;0
YOL137W;-0.03118;-0.0314;8.0756729455;7.07275490025208;7.24929316978428;1;0;0;0;0
YOL138C;-0.01854;0.01459;8.578914327;6.92163615401828;7.05051939675426;1;0;0;0;1
YOL142W;0.08241;0.03768;9.7459817081;8.35267305629688;8.42168285784135;1;0;0;0;0
YOL143C;0.01299;-0.01327;8.8001676433;9.4717064895485;9.08383744429051;0;0;0;0;1
YOL147C;-0.17835;-0.16356;8.5616596788;7.87128923696198;7.9501490441588;1;0;1;0;1
YOL151W;-0.01214;-0.05695;11.6335074169;9.36826500650113;9.11154341800929;0;0;1;0;0
YOL152W;0.03431;0.03756;6.1656580277;4.79038357240926;4.79038357240926;0;0;1;0;0
YOL154W;0.00126;0.03833;8.2694991325;9.35858886077799;9.00026246942479;0;0;0;1;1
YOL155C;-0.02422;-0.01572;12.9868741031;8.18544561190261;7.97676709787396;1;0;1;0;1
YOL156W;-0.01125;-0.00781;6.8657422219;;;0;0;1;0;0
YOL158C;0.00153;0.01034;9.2679422192;6.51798366332324;5.17287132230931;1;1;1;1;0
YOL159C;0.02235;-0.04716;6.5724444912;7.21900826102257;7.04732195933246;0;0;1;0;0
YOL159C-A;0.0492;-0.01604;6.1768284928;7.97024978263148;7.08194308299887;0;0;1;1;1
YOR001W;0.02763;-0.13442;9.96334102;8.33042229560796;7.9857819184909;1;0;0;1;0
YOR002W;0.01145;0.11154;10.6925778201;7.70221334119293;7.61830556993771;0;0;0;0;1
YOR007C;0.02845;0.0221;11.9188138913;10.0261237832697;9.85991220069156;0;0;0;0;1
YOR008C;-0.6547;-0.52395;10.7862348347;8.35895161430407;8.20735902317541;1;0;1;1;0
YOR009W;-0.00603;-0.06425;6.6593564841;7.56244528676684;7.56244528676684;0;0;1;0;0
YOR011W;0.03873;-0.04759;9.4850884299;9.26303124489339;9.26303124489339;0;0;1;0;1
YOR012W;0.10977;-0.00694;6.3054312558;6.60256673133373;6.60256673133373;0;0;0;0;1
YOR016C;-0.02464;-0.08015;7.9986635648;8.41622265495578;8.35871785783499;0;0;1;0;1
YOR017W;-0.03772;-0.09922;6.7377023984;7.44403524879313;7.27981755487206;0;0;0;0;1
YOR018W;-0.18949;-0.16546;8.4399778439;7.79309577879027;7.68294165900247;1;1;1;1;1
YOR021C;0.002;0.01924;10.2306967001;9.36000950951209;9.32800297633223;1;0;0;0;0
YOR022C;0.01215;0.0037;7.3137354111;6.86511918555198;6.48766419508466;0;0;0;0;1
YOR023C;0.02152;-0.05265;8.8026194979;6.47928838878747;6.62489467014781;1;1;1;1;1
YOR025W;-0.01618;-0.06443;8.0644999167;7.83590788898604;7.67222320108331;1;1;1;1;1
YOR026W;0.01876;0.03435;8.1621522911;7.15756740617422;7.11728970890976;1;0;0;0;1
YOR027W;0.01187;0.08298;11.8609134521;10.8153355254856;10.8255135297778;1;0;0;0;0
YOR028C;-0.24742;-0.2663;6.902131611;7.55230332084297;7.55230332084297;1;0;1;0;0
YOR032W-A;-0.00915;0.0138;6.44607968;;;0;0;0;0;1
YOR033C;-0.02399;-0.00833;8.2672671624;5.62029121311132;4.9416424226093;1;1;1;1;1
YOR034C;-0.00774;0.02558;7.6640672103;6.85704437788839;6.81864529924032;0;0;1;0;0
YOR036W;0.24883;0.24226;9.234726736;7.73678466810211;7.44741460804803;0;0;1;0;0
YOR038C;-0.03658;-0.00211;9.4232137292;7.52540327435408;7.25629723969068;0;0;0;0;1
YOR039W;0.09629;0.17908;9.1197795315;8.60344417779899;8.40483576616001;0;0;0;0;1
YOR042W;-0.05891;-0.10595;9.6917336059;9.07512666095769;8.65366129555396;0;0;1;0;1
YOR043W;0.0535;0.20281;10.6373467847;8.29142091716227;8.0560676315893;0;0;0;0;1
YOR049C;0.01414;-0.05263;6.7284570107;7.3100481199251;7.3100481199251;0;1;1;1;0
YOR058C;-0.36299;-0.2824;8.0417054546;7.58714313088814;6.73817221212313;1;1;1;1;1
YOR059C;0.07187;-0.02573;7.6568979641;7.30765483383563;6.94220222341715;0;0;0;0;1
YOR064C;-0.18466;-0.03189;8.37096135;7.71308689376591;7.09317590116823;0;0;0;1;0
YOR065W;0.15443;0.10433;9.971389165;8.93047176318133;8.5491756055799;0;0;0;0;1
YOR066W;-0.03199;-0.00506;8.0990584325;6.58072928043309;6.88857245956536;1;1;0;1;1
YOR067C;-0.07795;-0.04979;10.5612794372;6.54458490862227;6.45288006575841;0;0;0;0;1
YOR069W;0.04292;0.12075;7.1624725402;8.40936150429077;8.28626945924846;0;0;0;0;1
YOR070C;0.08514;0.12003;9.716182875;7.40233938825372;7.32266917011772;0;0;0;0;1
YOR072W-B;-0.0847;0.01813;6.8936611686;;;0;0;1;0;0
YOR073W;0.11959;0.14908;8.2218564285;7.02820143205801;7.02820143205801;1;1;1;1;1
YOR079C;0.05149;0.0462;8.9715198724;7.43104061902868;7.43104061902868;0;0;0;0;1
YOR080W;0.05153;-0.00092;6.810028411;;;0;0;0;0;1
YOR081C;-0.16159;-0.25592;7.3991145884;7.53423612418418;7.56102527470287;0;0;1;1;0
YOR083W;0.13674;0.03697;6.8670123891;7.91823958345686;7.81502379265651;1;1;1;1;0
YOR084W;-0.01893;0.01139;10.2229975655;7.96929754973582;7.96929754973582;1;1;1;1;1
YOR085W;-0.01486;0.04054;11.8573878006;8.42058566892235;8.3290090162378;0;0;1;0;1
YOR093C;-0.00754;0.01444;7.8720377682;6.90932897309247;6.71328722294673;0;0;0;0;1
YOR099W;0.04795;0.11655;13.002149905;8.83773160731482;8.74909824839902;1;0;0;0;0
YOR101W;0.06924;0.08562;9.1585159201;8.15998593739571;7.94206359607044;1;0;0;1;1
YOR104W;-0.02002;-0.04333;7.1291956527;7.65795366482525;7.54264046956189;0;1;0;1;1
YOR105W;0.0034;-0.06493;7.0719867774;7.7336699482652;7.7336699482652;1;1;0;1;1
YOR106W;-0.07212;-0.15348;7.1659135365;7.35656774523177;7.24023906670804;0;0;0;0;1
YOR111W;-0.02249;0.00912;6.9425277556;7.85474686477755;7.83258723307134;0;0;1;0;0
YOR112W;-0.11528;-0.1127;9.1365659651;8.16548917497988;8.01664793642413;0;0;1;0;1
YOR113W;-0.56338;-0.66073;8.1356466679;7.12417613737774;6.96413051364001;0;0;0;0;1
YOR114W;-0.03694;0.02877;6.911000962;7.08405697672777;7.08405697672777;1;1;1;1;1
YOR115C;0.01076;0.06325;7.8325559658;7.99697325277031;7.61935932343142;0;1;1;0;0
YOR124C;-0.22045;-0.22721;7.0862456766;8.39603745404437;8.2112861815894;0;0;1;0;0
YOR126C;0.01469;0.00228;8.5959296223;8.50061713013822;8.55371837285668;0;1;1;1;1
YOR127W;-0.7201;-0.88858;8.4538213098;7.14697659316568;7.19108577771683;1;1;1;1;0
YOR129C;-0.2245;-0.19225;8.0050859073;6.66759960544427;5.45960502338187;1;1;1;1;0
YOR130C;-0.10307;-0.05326;8.8828686997;7.76522447654249;7.69489170767795;1;0;0;0;0
YOR131C;-0.02531;0.06362;7.1606521528;8.5952877083994;8.30522785180087;0;0;1;0;1
YOR132W;0.14881;0.16235;8.3163456934;7.95754529200029;7.9477574717253;1;0;1;0;1
YOR136W;-0.02162;0.02005;12.4739762115;10.1944193931969;9.85124235393246;0;0;0;0;1
YOR137C;0.04382;-0.04416;8.2140139993;6.25678769060009;5.32801882474276;1;0;0;0;1
YOR140W;-0.30975;-0.28366;6.9324696717;7.45405496265467;7.11793267250882;0;0;0;0;1
YOR141C;0.12905;0.28248;8.8682736727;8.16201753637195;7.9933660137437;0;0;0;0;1
YOR144C;-0.0364;0.01576;8.5281539228;6.81195464932332;6.95979197831619;1;1;1;1;1
YOR145C;-0.01341;0.0383;10.7073787322;8.55113939253777;8.26767382998762;1;0;0;0;0
YOR152C;0.07234;0.05357;7.9852584112;7.66936848276031;7.54433210805369;1;1;1;0;0
YOR153W;-0.07187;-0.04931;11.6179173944;9.56326638520722;9.24679885084909;1;1;1;0;1
YOR156C;-0.74353;-0.85789;6.8780111438;7.08984592149974;6.62615806361048;0;0;0;0;1
